Pop_ID,Patch_ID,Plant_Num,Pollinia_1_1,Pollinia_1_2,Pollinia_1_3,Pollinia_2_1,Pollinia_2_2,Pollinia_2_3,Pollinia_3_1,Pollinia_3_2,Pollinia_3_3,Average_Pollinia,Area_sq_m,Plants_present,Weevil_attack_Eggs,NLCD,Notes,Pop_Age_Stage,Pods_Seen,Date_Found,Date_Found_365,Latitude,Longitude,Transect_ID,Dist_city_center_km_Yonge_Bloor,Date_Revisited,Date_Revisited_365,Height_cm,Pods,Peduncles,Leaf_coll,Leaf_coll_binary,Seeds_coll,Seeds_coll_binary,Notes
AS086,MW073,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,211,43.554564,-79.756834,North,20.08,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"nobody answered, milkweed still present"
AS086,MW073,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,211,43.554564,-79.756834,North,20.08,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"nobody answered, milkweed still present"
AS086,MW073,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,211,43.554564,-79.756834,North,20.08,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"nobody answered, milkweed still present"
AS086,MW073,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,211,43.554564,-79.756834,North,20.08,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"nobody answered, milkweed still present"
AS086,MW073,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,46,N,"Developed, Medium Intensity
Developed, Open Space",5939 Questman Hollow. Population extends to May Meadow Park.,Not sure,0,7/30/2018,211,43.554564,-79.756834,North,20.08,9/12/2018,255,NA,NA,NA,NA,0,NA,0,"nobody answered, milkweed still present"
AS087,MW074,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,211,43.568721,-79.651832,South,14.84,9/16/2018,259,62,0,0,yes,1,no,0,"Plants 2&3, 4&5 < 3m apart"
AS087,MW074,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,211,43.568721,-79.651832,South,14.84,9/16/2018,259,72,1,1,yes,1,yes,1,"Plants 2&3, 4&5 < 3m apart"
AS087,MW074,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,211,43.568721,-79.651832,South,14.84,9/16/2018,259,78,1,2,yes,1,yes,1,"Plants 2&3, 4&5 < 3m apart"
AS087,MW074,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,0,7/30/2018,211,43.568721,-79.651832,South,14.84,9/16/2018,259,28,0,0,yes,1,no,0,"Plants 2&3, 4&5 < 3m apart"
AS087,MW074,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,120,N,"Developed, High Intensity
Shrub/Scrub",Near dumpsters in grapevine patch. Extends to southern parking lot.,Late,1,7/30/2018,211,43.568721,-79.651832,South,14.84,9/16/2018,259,61,0,0,yes,1,no,0,"Plants 2&3, 4&5 < 3m apart"
AS088,MW075,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NO ONE HOME- DID NOT INSPECT.,NA,NA,7/30/2018,211,43.573691,-79.63648,South,14,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW076,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,211,43.579335,-79.630017,South,13.55,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW076,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,211,43.579335,-79.630017,South,13.55,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW076,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,211,43.579335,-79.630017,South,13.55,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW076,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,211,43.579335,-79.630017,South,13.55,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS089,MW076,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,N,"Developed, Medium Intensity",272 Lech Walesa Dr,Not sure,0,7/30/2018,211,43.579335,-79.630017,South,13.55,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS090,MW077,1,4,1,0,1,0,2,1,1,0,1.11,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,211,43.589966,-79.6183,South,12.73,9/16/2018,259,101,2,3,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW077,2,2,2,0,0,3,2,1,4,2,1.78,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,211,43.589966,-79.6183,South,12.73,9/16/2018,259,99,5,6,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW077,3,1,2,1,1,2,1,0,0,1,1,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,211,43.589966,-79.6183,South,12.73,9/16/2018,259,104,1,7,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW077,4,2,1,1,0,2,5,2,1,2,1.78,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,211,43.589966,-79.6183,South,12.73,9/16/2018,259,96,2,11,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS090,MW077,5,1,0,1,0,3,1,1,1,3,1.22,4,30,N,"Developed, Medium Intensity
Developed, Open Space",Not planted. 7 monarch eggs seen on same plant! 4 monarch eggs on same leaf! Population near the Cooksville Creek Trail.,Early-Late,0,7/30/2018,211,43.589966,-79.6183,South,12.73,9/16/2018,259,121,2,8,yes,1,yes,1,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
AS091,MW078,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,211,43.591194,-79.608405,South,12.24,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW078,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,211,43.591194,-79.608405,South,12.24,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW078,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,211,43.591194,-79.608405,South,12.24,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW078,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,211,43.591194,-79.608405,South,12.24,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS091,MW078,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,N,"Developed, Medium Intensity",Overgrown garden,Not sure,0,7/30/2018,211,43.591194,-79.608405,South,12.24,9/16/2018,259,NA,NA,NA,NA,0,NA,0,Very small plants w/o pods. No one home- did not sample.
AS092,MW079,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,0,7/30/2018,211,43.601609,-79.583684,South,10.82,9/16/2018,259,87,6,5,yes,1,yes,1,<3 m between plants
AS092,MW079,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,25,7/30/2018,211,43.601609,-79.583684,South,10.82,9/16/2018,259,63,4,3,yes,1,yes,1,<3 m between plants
AS092,MW079,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,35,7/30/2018,211,43.601609,-79.583684,South,10.82,9/16/2018,259,98,6,4,yes,1,yes,1,<3 m between plants
AS092,MW079,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,0,7/30/2018,211,43.601609,-79.583684,South,10.82,9/16/2018,259,112,35,8,yes,1,yes,1,<3 m between plants
AS092,MW079,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15000,12,N,"Developed, High Intensity",Produce truck depot near railroad tracks. Patch also in ravine east of waypoint. High fruit count could be result of produce trucks transporting/attracting pollinators,Late,8,7/30/2018,211,43.601609,-79.583684,South,10.82,9/16/2018,259,94,24,7,yes,1,yes,1,<3 m between plants
AS093,MW080,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,1,7/30/2018,211,43.633829,-79.553119,South,8.75,9/10/2018,253,NA,NA,NA,NA,0,NA,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW080,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,0,7/30/2018,211,43.633829,-79.553119,South,8.75,9/10/2018,253,NA,NA,NA,NA,0,NA,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW080,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,4,7/30/2018,211,43.633829,-79.553119,South,8.75,9/10/2018,253,NA,NA,NA,NA,0,NA,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW080,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,2,7/30/2018,211,43.633829,-79.553119,South,8.75,9/10/2018,253,NA,NA,NA,NA,0,NA,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
AS093,MW080,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8800,44,N,"Developed, Medium Intensity
Developed, Open Space",Lawn garden that looks wild. Population extends west to path to right of 57 Lynnford Dr. Population extends east to 36 Lynnford Dr. ,Late,2,7/30/2018,211,43.633829,-79.553119,South,8.75,9/10/2018,253,NA,NA,NA,NA,0,NA,0,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
