Year,Pop_ID,Patch_ID,Plant_Num,Pollinia_1_1,Pollinia_1_2,Pollinia_1_3,Pollinia_2_1,Pollinia_2_2,Pollinia_2_3,Pollinia_3_1,Pollinia_3_2,Pollinia_3_3,Height_cm,Pop_Age_Stage,Date_Found,Date_Found_365,Ramets,Surveyor,Notes,Latitude,Longitude,Area_sq_m_2018,Plants_present_2018,City_dist,Transect_ID,Date,Height,Viable_Pods,Aborted_Pods,Total_Pods,Peduncles,Collected_pod_length,Other_pod_lengths,Collected_pod_width,Collected_pod_seed_number,Collected_pod_seed_weight,Notes_PodCollecting
2019,AS023,MW010,1,x,x,x,x,x,x,x,x,x,x,x,7/9/2019,190,x,Vanessa,"No plants when revisited, consider dropping",43.525816,-79.791571,2,1,22.44,Rural,x,x,x,x,0,x,x,x,x,x,x,Not visiting. No plants seen in July.
2019,AS023,MW010,2,x,x,x,x,x,x,x,x,x,x,x,7/9/2019,190,x,Vanessa,"No plants when revisited, consider dropping",43.525816,-79.791571,2,1,22.44,Rural,x,x,x,x,0,x,x,x,x,x,x,Not visiting. No plants seen in July.
2019,AS024,MW011,1,0,2,3,0,0,1,0,1,1,106,Early-Late,7/12/2019,193,1,Vanessa,x,43.589594,-79.638468,1000,100,13.68,South,9/24/2019,116,6,0,6,4,11,"11,11,11.4,11.6,9.2",2.751,,,Plants >3m apart
2019,AS024,MW011,2,2,0,3,0,2,2,1,1,2,80,Early-Late,7/12/2019,193,1,Vanessa,x,43.589594,-79.638468,1000,100,13.68,South,9/24/2019,112,3,0,3,5,8.2,"8.8,9.2",1.658,,,Plants >3m apart
2019,AS024,MW011,3,1,2,2,2,1,1,4,2,2,95,Early-Late,7/12/2019,193,1,Vanessa,x,43.589594,-79.638468,1000,100,13.68,South,9/24/2019,156,4,0,4,7,9.4,"9,11,9.8",2.464,,,Plants >3m apart
2019,AS024,MW011,4,2,2,1,1,3,4,3,1,0,119,Early-Late,7/12/2019,193,1,Vanessa,x,43.589594,-79.638468,1000,100,13.68,South,9/24/2019,164,3,0,3,8,11.8,"10.8,11.8",2.785,,,Plants >3m apart
2019,AS024,MW011,5,0,0,2,2,2,3,2,3,1,108,Early-Late,7/12/2019,193,1,Vanessa,x,43.589594,-79.638468,1000,100,13.68,South,9/24/2019,175,5,0,5,6,10.6,"9,10,10.6,11",2.712,,,Plants >3m apart
2019,AS025,MW012,1,1,0,1,1,0,3,2,0,0,121.5,Early-Middle,7/7/2019,188,1,Vanessa,"Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,15,15.68,South,9/26/2019,95,5,0,5,3,7,"7.4,8,8.4,7.4",2.253,,,Plants >3m apart
2019,AS025,MW012,2,1,1,0,0,1,0,0,0,0,139.8,Early-Middle,7/7/2019,188,1,Vanessa,"Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,15,15.68,South,9/26/2019,97,4,0,4,3,7,"5.6,6.4,6.2",2.312,,,Plants >3m apart
2019,AS025,MW012,3,0,0,1,0,1,0,0,0,0,117,Early-Middle,7/7/2019,188,1,Vanessa,"Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,15,15.68,South,9/26/2019,124,8,0,8,5,9,"8.6,8.6,9,9,8.6,8.2,10",2.639,,,Plants >3m apart
2019,AS025,MW012,4,1,1,2,3,3,2,0,0,0,96.5,Early-Middle,7/7/2019,188,1,Vanessa,"Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,15,15.68,South,9/26/2019,117,3,0,3,3,10,"9.4,9.2",2.503,,,Plants >3m apart
2019,AS025,MW012,5,3,1,1,4,1,2,0,0,0,124.5,Early-Middle,7/7/2019,188,1,Vanessa,"Many of plants flowering, some inflorescences were quite old",43.534585,-79.645432,20,15,15.68,South,9/26/2019,153,5,0,5,4,8.2,"8.6,9,10,8,8",2.506,,,Plants >3m apart
2019,AS026,MW013,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,15,9.89,South,9/19/2019,85,2,0,2,1,8.2,8,2.373,,,Plants <3 m apart
2019,AS026,MW013,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,15,9.89,South,9/19/2019,114,6,0,6,4,9.4,"8,9.6,9.2,9,9.8",2.349,,,Plants <3 m apart
2019,AS026,MW013,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,15,9.89,South,9/19/2019,93,8,0,8,4,9.2,"9.4,9,9,9,9,9,9",2.635,,,Plants <3 m apart
2019,AS026,MW013,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,15,9.89,South,9/19/2019,112,2,1,3,3,9.6,9.4,3.068,,,Plants <3 m apart
2019,AS026,MW013,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Checked the patch where tower is and it was very heavily mowed, only 2 plants remained.",43.615384,-79.570454,6,15,9.89,South,9/19/2019,121,4,1,5,4,9.2,"10,9.4,10",2.794,,,Plants <3 m apart
2019,AS027,MW014,1,2,0,0,1,0,0,1,1,0,114,Middle-Late,7/18/2019,199,1,Sophie,"Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,50,7.05,South,9/19/2019,96,4,0,4,3,7.6,"8.2,8,8.4",2.359,,,Plants >3m apart
2019,AS027,MW014,2,0,5,0,2,1,1,0,0,0,114,Middle-Late,7/18/2019,199,1,Sophie,"Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,50,7.05,South,9/19/2019,101,6,0,6,3,7,"6.6,7,7,7,7",2.023,,,Plants >3m apart
2019,AS027,MW014,3,2,2,0,1,0,2,1,0,4,93,Middle-Late,7/18/2019,199,1,Sophie,"Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,50,7.05,South,9/19/2019,100,4,0,4,4,12,"13,13,11.8",3.2,,,Plants >3m apart
2019,AS027,MW014,4,3,0,1,0,0,3,1,0,0,68,Middle-Late,7/18/2019,199,1,Sophie,"Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,50,7.05,South,9/19/2019,102,4,0,4,4,11.8,"10.4,10.6,12.2",2.806,,,Plants >3m apart
2019,AS027,MW014,5,0,0,1,1,0,0,x,x,x,105,Middle-Late,7/18/2019,199,1,Sophie,"Vegetation in ROW very tall/hard to get through, plus didn't see much milkweed in there like we did last year, so I sampled plants closer to road",43.648581,-79.521463,4000,50,7.05,South,9/19/2019,95,2,0,2,4,11.8,11.6,2.054,,,Plants >3m apart
2019,AS028,MW015,1,0,1,1,0,0,1,0,1,3,96,Early-Middle,7/5/2019,186,1,Albert,Population seems overcrowded; some plants were yellowing,43.661177,-79.500382,12,25,5.98,South,9/19/2019,96,13,0,13,4,7,"4,5.8,6.4,6,4.6,5.4,5.4,3.2,6,6,2.8,5",0.922,,,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod"
2019,AS028,MW015,2,0,1,0,2,0,0,x,x,x,129,Early-Middle,7/5/2019,186,1,Albert,Population seems overcrowded; some plants were yellowing,43.661177,-79.500382,12,25,5.98,South,9/19/2019,95,6,0,6,2,11.4,"10,10.8,11,11,10.4",2.351,,,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod"
2019,AS028,MW015,3,0,0,2,0,4,1,0,1,1,85,Early-Middle,7/5/2019,186,1,Vanessa,Population seems overcrowded; some plants were yellowing,43.661177,-79.500382,12,25,5.98,South,9/19/2019,81,1,0,1,1,9.2,NA,1.714,,,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod"
2019,AS028,MW015,4,0,0,0,0,1,0,5,0,1,94.5,Early-Middle,7/5/2019,186,2,Vanessa,Population seems overcrowded; some plants were yellowing,43.661177,-79.500382,12,25,5.98,South,9/19/2019,135,5,0,5,3,10,"10.6,10,9.4,9.8",2.265,,,"Looks like pods were killed prematurely/growth stunted- very small, half-eaten/dead. Plants very late stage and <3m apart. No living leaf tissue left for P2 and P3; use pod"
2019,AS028,MW015,5,1,0,1,2,1,1,x,x,x,93,Early-Middle,7/5/2019,186,1,Vanessa,Population seems overcrowded; some plants were yellowing,43.661177,-79.500382,12,25,5.98,South,9/19/2019,47,0,0,0,0,NA,NA,NA,NA,NA,x
2019,AS029,MW016,1,3,2,1,1,0,2,x,x,x,113.5,Middle,7/8/2019,189,1,Vanessa,x,43.711948,-79.535894,100,15,8.65,North,9/12/2019,x,x,x,0,x,x,x,x,x,x,Population recently mowed.
2019,AS029,MW016,2,2,4,2,3,4,3,2,2,1,109.5,Middle,7/8/2019,189,1,Vanessa,x,43.711948,-79.535894,100,15,8.65,North,9/12/2019,x,x,x,0,x,x,x,x,x,x,Population recently mowed.
2019,AS029,MW016,3,2,2,3,3,2,3,2,3,3,111.5,Middle,7/8/2019,189,1,Vanessa,x,43.711948,-79.535894,100,15,8.65,North,9/12/2019,x,x,x,0,x,x,x,x,x,x,Population recently mowed.
2019,AS029,MW016,4,0,4,0,0,1,2,x,x,x,113,Middle,7/8/2019,189,1,Vanessa,x,43.711948,-79.535894,100,15,8.65,North,9/12/2019,x,x,x,0,x,x,x,x,x,x,Population recently mowed.
2019,AS029,MW016,5,1,2,3,4,4,2,x,x,x,109.5,Middle,7/8/2019,189,1,Vanessa,x,43.711948,-79.535894,100,15,8.65,North,9/12/2019,x,x,x,0,x,x,x,x,x,x,Population recently mowed.
2019,AS030,MW017,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,80,25.57,Rural,9/26/2019,86,1,0,1,2,6.2,NA,2.562,,,Plants <3 m apart
2019,AS030,MW017,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,80,25.57,Rural,9/26/2019,89,1,0,1,1,6.8,NA,2.496,,,Plants <3 m apart
2019,AS030,MW017,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,80,25.57,Rural,9/26/2019,83,3,0,3,2,8.6,"9,9",2.118,,,Plants <3 m apart
2019,AS030,MW017,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,80,25.57,Rural,9/26/2019,117,5,0,5,4,9,"9,9.2,10.4,8.6",2.004,,,Plants <3 m apart
2019,AS030,MW017,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"Construction zone at the waypoint, couldn't find any other but didn't check 321 Yates Dr since it said Private Property.",43.501061,-79.844567,8000,80,25.57,Rural,9/26/2019,104,2,0,2,3,8.4,10,2.521,,,Plants <3 m apart
2019,AS031,MW018,1,1,1,0,2,3,4,2,2,0,85,Early-Middle,7/9/2019,190,1,Vanessa,"Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,30,25.78,Rural,x,x,x,x,0,x,x,x,x,x,x,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch."
2019,AS031,MW018,2,0,0,1,2,0,1,1,4,3,89,Early-Middle,7/9/2019,190,1,Vanessa,"Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,30,25.78,Rural,x,x,x,x,0,x,x,x,x,x,x,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch."
2019,AS031,MW018,3,1,0,4,3,0,0,x,x,x,92,Early-Middle,7/9/2019,190,2,Vanessa,"Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,30,25.78,Rural,x,x,x,x,0,x,x,x,x,x,x,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch."
2019,AS031,MW018,4,0,0,0,x,x,x,x,x,x,60.5,Early-Middle,7/9/2019,190,1,Vanessa,"Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,30,25.78,Rural,x,x,x,x,0,x,x,x,x,x,x,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch."
2019,AS031,MW018,5,0,0,1,1,0,1,x,x,x,78,Early-Middle,7/9/2019,190,1,Vanessa,"Population was completely chopped, only a few small plants left standing. Not sure why they were mowed. :(",43.484111,-79.837702,12,30,25.78,Rural,x,x,x,x,0,x,x,x,x,x,x,"Had been weed-whacked earlier so heights didn't reflect true growth rate. Plus only 1 plant with pods, in ditch."
2019,AS032,MW019,1,2,1,1,5,5,3,x,x,x,110,Early-Late,7/15/2019,196,1,Sophie,x,43.41401,-79.953028,18,20,33.19,Rural,9/25/2019,136,1,0,1,8,11,NA,2.496,,,Plants <3 m apart
2019,AS032,MW019,2,4,5,2,0,0,0,2,5,3,141,Early-Late,7/15/2019,196,1,Sophie,x,43.41401,-79.953028,18,20,33.19,Rural,9/25/2019,117,1,0,1,4,8.6,NA,1.882,,,Plants <3 m apart
2019,AS032,MW019,3,4,2,0,0,0,0,x,x,x,144,Early-Late,7/15/2019,196,1,Sophie,x,43.41401,-79.953028,18,20,33.19,Rural,9/25/2019,117,1,0,1,5,11.2,NA,2.324,,,Plants <3 m apart
2019,AS032,MW019,4,0,0,0,x,x,x,x,x,x,134,Early-Late,7/15/2019,196,1,Sophie,x,43.41401,-79.953028,18,20,33.19,Rural,9/25/2019,137,1,0,1,7,11,NA,2.353,,,Plants <3 m apart
2019,AS032,MW019,5,4,0,2,0,0,0,x,x,x,124,Early-Late,7/15/2019,196,1,Sophie,x,43.41401,-79.953028,18,20,33.19,Rural,9/25/2019,135,1,0,1,7,NA,NA,2.702,,,Plants <3 m apart
2019,AS033,MW020,1,4,2,5,4,5,3,0,1,0,119,Early-Late,7/15/2019,196,1,Sophie,x,43.387612,-79.959232,2400,60,34.41,Rural,9/25/2019,89,3,0,3,5,9.2,"9,10",3.005,,,Plants <3 m apart
2019,AS033,MW020,2,5,5,1,3,5,4,2,1,5,115,Early-Late,7/15/2019,196,1,Sophie,x,43.387612,-79.959232,2400,60,34.41,Rural,9/25/2019,89,1,0,1,2,10.6,NA,3.372,,,Plants <3 m apart
2019,AS033,MW020,3,4,2,2,0,1,0,x,x,x,95,Early-Late,7/15/2019,196,1,Sophie,x,43.387612,-79.959232,2400,60,34.41,Rural,9/25/2019,89,2,0,2,4,10.4,10.6,3.014,,,Plants <3 m apart
2019,AS033,MW020,4,5,5,5,4,4,5,4,5,3,131,Early-Late,7/15/2019,196,1,Sophie,x,43.387612,-79.959232,2400,60,34.41,Rural,9/25/2019,98,2,0,2,6,9.4,8.8,3.124,,,Plants <3 m apart
2019,AS033,MW020,5,5,2,5,2,5,3,2,3,5,125,Early-Late,7/15/2019,196,1,Sophie,x,43.387612,-79.959232,2400,60,34.41,Rural,9/25/2019,63,1,0,1,3,9.2,NA,3.014,,,Plants <3 m apart
2019,AS034,MW021,1,3,3,4,0,1,0,2,2,1,117,Early-Late,7/15/2019,196,1,Sophie,x,43.399222,-79.930576,1500,60,32.77,Rural,9/25/2019,113,2,0,2,6,15.2,12,2.89,,,Plants >3 m apart
2019,AS034,MW021,2,2,1,2,3,3,3,4,4,5,102,Early-Late,7/15/2019,196,1,Sophie,x,43.399222,-79.930576,1500,60,32.77,Rural,9/25/2019,86,1,0,1,2,11.2,NA,2.213,,,Plants >3 m apart
2019,AS034,MW021,3,1,0,3,1,1,3,0,2,2,88,Early-Late,7/15/2019,196,1,Sophie,x,43.399222,-79.930576,1500,60,32.77,Rural,9/25/2019,128,2,0,2,4,10,7,2.634,,,Plants >3 m apart
2019,AS034,MW021,4,5,3,4,5,4,3,x,x,x,113,Early-Late,7/15/2019,196,1,Sophie,x,43.399222,-79.930576,1500,60,32.77,Rural,9/25/2019,109,5,0,5,5,9.2,"9,8,8,8.6",2.402,,,Plants >3 m apart
2019,AS034,MW021,5,0,2,2,0,0,0,x,x,x,121,Early-Late,7/15/2019,196,1,Sophie,x,43.399222,-79.930576,1500,60,32.77,Rural,9/25/2019,141,3,0,3,5,14,"14,14.2",3.003,,,Plants >3 m apart
2019,AS035,MW022,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.377146,-79.973861,30,13,35.42,Rural,x,x,x,x,0,x,x,x,x,x,x,Mowed- no plants
2019,AS035,MW022,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.377146,-79.973861,30,13,35.42,Rural,x,x,x,x,0,x,x,x,x,x,x,Mowed- no plants
2019,AS035,MW022,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.377146,-79.973861,30,13,35.42,Rural,x,x,x,x,0,x,x,x,x,x,x,Mowed- no plants
2019,AS035,MW022,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.377146,-79.973861,30,13,35.42,Rural,x,x,x,x,0,x,x,x,x,x,x,Mowed- no plants
2019,AS035,MW022,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.377146,-79.973861,30,13,35.42,Rural,x,x,x,x,0,x,x,x,x,x,x,Mowed- no plants
2019,AS036,MW023,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.371308,-79.981819,600,20,35.98,Rural,9/25/2019,90,6,0,6,6,10.4,"8.6,8.6,8,9,10,10",3.02,,,Plants 2 & 3 <3 m apart
2019,AS036,MW023,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.371308,-79.981819,600,20,35.98,Rural,9/25/2019,75,4,0,4,2,10.6,"10,11,8",2.651,,,Plants 2 & 3 <3 m apart
2019,AS036,MW023,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.371308,-79.981819,600,20,35.98,Rural,9/25/2019,40,0,0,0,2,NA,NA,NA,NA,NA,Plants 2 & 3 <3 m apart
2019,AS036,MW023,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.371308,-79.981819,600,20,35.98,Rural,9/25/2019,107,0,0,0,8,NA,NA,NA,NA,NA,Plants 2 & 3 <3 m apart
2019,AS036,MW023,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.371308,-79.981819,600,20,35.98,Rural,9/25/2019,72,0,0,0,4,NA,NA,NA,NA,NA,Plants 2 & 3 <3 m apart
2019,AS037,MW024,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.363349,-80.01471,2,2,37.66,Rural,x,x,x,x,0,x,x,x,x,x,x,Mowed- no plants
2019,AS037,MW024,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Mowed,43.363349,-80.01471,2,2,37.66,Rural,x,x,x,x,0,x,x,x,x,x,x,Mowed- no plants
2019,AS038,MW025,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,"Plants are just coming out of the ground, very young. Didn't sample.",43.726774,-79.432109,3,12,5.5,North,9/12/2019,13,0,0,0,0,0,0,0,0,0,Tiny plants- no pods. <3m apart.
2019,AS038,MW025,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,"Plants are just coming out of the ground, very young. Didn't sample.",43.726774,-79.432109,3,12,5.5,North,9/12/2019,3.5,0,0,0,0,0,0,0,0,0,Tiny plants- no pods. <3m apart.
2019,AS038,MW025,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,"Plants are just coming out of the ground, very young. Didn't sample.",43.726774,-79.432109,3,12,5.5,North,9/12/2019,16,0,0,0,0,0,0,0,0,0,Tiny plants- no pods. <3m apart.
2019,AS038,MW025,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,"Plants are just coming out of the ground, very young. Didn't sample.",43.726774,-79.432109,3,12,5.5,North,9/12/2019,x,x,x,0,x,x,x,x,x,x,x
2019,AS038,MW025,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,"Plants are just coming out of the ground, very young. Didn't sample.",43.726774,-79.432109,3,12,5.5,North,9/12/2019,x,x,x,0,x,x,x,x,x,x,x
2019,AS039,MW026,1,0,0,2,3,1,0,0,0,0,96,Early-Middle,7/8/2019,189,1,Vanessa,About 12 plants,43.719453,-79.445163,160,8,5.42,North,9/12/2019,89,7,0,7,3,9,"9,9,9,9,8.2,9.5",2.4,,,Some seeds not totally ripe
2019,AS039,MW026,2,0,0,0,2,0,0,x,x,x,112.5,Early-Middle,7/8/2019,189,1,Vanessa,About 12 plants,43.719453,-79.445163,160,8,5.42,North,9/12/2019,114,6,0,6,4,10,"10,8,10,10,10,9",2.6,,,Some seeds not totally ripe
2019,AS039,MW026,3,0,0,0,0,0,0,x,x,x,84.5,Early-Middle,7/8/2019,189,1,Vanessa,About 12 plants,43.719453,-79.445163,160,8,5.42,North,9/12/2019,79,6,0,6,4,10.6,"10,9.4,10.4,8,9.4",3,,,Some seeds not totally ripe
2019,AS039,MW026,4,2,3,3,0,0,1,0,1,0,87.5,Early-Middle,7/8/2019,189,1,Vanessa,About 12 plants,43.719453,-79.445163,160,8,5.42,North,9/12/2019,93,6,0,6,5,10.8,"10,9.8,9.8,9.2,9.2",2.9,,,Some seeds not totally ripe
2019,AS039,MW026,5,2,4,0,0,2,x,x,x,x,83,Early-Middle,7/8/2019,189,1,Vanessa,About 12 plants,43.719453,-79.445163,160,8,5.42,North,9/12/2019,83,0,0,0,0,x,x,x,,,Some seeds not totally ripe
2019,AS040,MW027,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 40 plants, small and not flowering",43.726466,-79.445593,48,60,5.82,North,9/12/2019,89,0,0,0,2,0,0,0,,,"Been weed-whacked, so no pods seen. Plants <3m apart."
2019,AS040,MW027,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 40 plants, small and not flowering",43.726466,-79.445593,48,60,5.82,North,9/12/2019,49,0,0,0,0,0,0,0,,,"Been weed-whacked, so no pods seen. Plants <3m apart."
2019,AS040,MW027,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 40 plants, small and not flowering",43.726466,-79.445593,48,60,5.82,North,9/12/2019,40,0,0,0,1,0,0,0,,,"Been weed-whacked, so no pods seen. Plants <3m apart."
2019,AS040,MW027,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 40 plants, small and not flowering",43.726466,-79.445593,48,60,5.82,North,9/12/2019,37,0,0,0,0,0,0,0,,,"Been weed-whacked, so no pods seen. Plants <3m apart."
2019,AS040,MW027,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 40 plants, small and not flowering",43.726466,-79.445593,48,60,5.82,North,9/12/2019,43,0,0,0,0,0,0,0,,,"Been weed-whacked, so no pods seen. Plants <3m apart."
2019,AS041,MW028,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,18,5.7,North,9/12/2019,117,11,0,11,5,9,"8,8.4,8,7.4,6.2,6.6,7,9,8,8",2.5,,,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park"
2019,AS041,MW028,2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,18,5.7,North,9/12/2019,104,3,0,3,5,8.2,"8,9",3.4,,,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park"
2019,AS041,MW028,3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,18,5.7,North,9/12/2019,109,3,0,3,5,7.6,"9,8",1.6,,,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park"
2019,AS041,MW028,4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,18,5.7,North,9/12/2019,93,5,0,5,4,9.2,"10,10,9.8,8.8",2.4,,,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park"
2019,AS041,MW028,5,x,x,x,x,x,x,x,x,x,x,x,x,x,x,Vanessa,"About 18 plants along the vegetation near edge of park, none were flowering.",43.713472,-79.463271,4000,18,5.7,North,9/12/2019,107,7,0,7,5,11.2,"7,9,7,7.6,10,9.8",3.3,,,"Most plants (all except #3) from patch next to parking lot, vs where waypoint is in park"
2019,AS042,MW029,1,1,0,2,0,0,1,3,0,0,154,Middle,7/8/2019,189,1,Vanessa,Plants were tall! But hard to access due to thistles and other plants.,43.713584,-79.475768,9,19,6.17,North,9/12/2019,135,3,0,3,4,11,"10.4,11.4",2.6,,,Plants 1 & 5 <3m apart. Plant 5 had immature seeds.
2019,AS042,MW029,2,2,3,4,2,0,0,1,0,1,128.5,Middle,7/8/2019,189,1,Vanessa,Plants were tall! But hard to access due to thistles and other plants.,43.713584,-79.475768,9,19,6.17,North,9/12/2019,149,7,0,7,6,9.4,"9,9,9.2,8.6,9,9",2.6,,,Plants 1 & 5 <3m apart. Plant 5 had immature seeds.
2019,AS042,MW029,3,1,1,2,1,0,0,0,0,0,127.5,Middle,7/8/2019,189,1,Vanessa,Plants were tall! But hard to access due to thistles and other plants.,43.713584,-79.475768,9,19,6.17,North,9/12/2019,119,1,0,1,1,11,NA,2.4,,,Plants 1 & 5 <3m apart. Plant 5 had immature seeds.
2019,AS042,MW029,4,2,2,4,1,0,1,0,0,0,136.5,Middle,7/8/2019,189,1,Vanessa,Plants were tall! But hard to access due to thistles and other plants.,43.713584,-79.475768,9,19,6.17,North,9/12/2019,157,6,0,6,7,10,"10.2,9.4,8,9.6,9.6",2.5,,,Plants 1 & 5 <3m apart. Plant 5 had immature seeds.
2019,AS042,MW029,5,0,2,0,0,0,1,2,1,0,139.5,Middle,7/8/2019,189,1,Vanessa,Plants were tall! But hard to access due to thistles and other plants.,43.713584,-79.475768,9,19,6.17,North,9/12/2019,144,7,0,7,5,10.4,"12,12,10.6,10,9.4,10.8",2.6,,,Plants 1 & 5 <3m apart. Plant 5 had immature seeds.
2019,AS043,MW030,1,1,0,0,0,0,0,0,0,0,149,Middle,7/8/2019,189,3,Albert,"Got permission before surveying, about 10 plants all flowering.",43.71387,-79.505919,2,10,7.4,North,9/12/2019,191,16,0,16,13,10.4,"10,10,11,11,8.6,10,10,10,8.8,10,10,9.8,10,9,9.2",3.8,,,
2019,AS043,MW030,2,0,0,0,1,1,1,2,0,3,150,Middle,7/8/2019,189,5,Albert,"Got permission before surveying, about 10 plants all flowering.",43.71387,-79.505919,2,10,7.4,North,9/12/2019,186,5,0,5,28,9.6,"11,10,11,10.8",3.3,,,
